"date","weight","education","religiosity","political","income","gender","age","Year","letter","gun","physical","Direct_Violence","exclusion1","exclusion2","exclusion3","exclusion4","Exclusion","distancing1","distancing2","distancing3","distancing4","Distancing","threat1","threat2","threat3","threat","edu1","edu2","edu3","inc1","inc2","year03","year04","rel1","rel2","rel3","Cthreat","Cpol","Cgender","CpolXCgender","CthreatXCgender","leftist"
2005-05-05,0.44,2,"traditional","left",3,"F",72,2005,1,1,1,1,3,5,1,6,3.75,6,6,1,6,2.25,1,2,1,1.33333333333333,0,1,0,0,1,0,0,0,1,0,-2.39666666666667,1.27,0.47,1.27,-2.39666666666667,"Leftist"
2005-05-08,0.44,2,"traditional","center",1,"F",25,2005,1,1,1,1,1,3,1,5,2.5,6,6,2,6,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,-2.73,0.27,0.47,0.27,-2.73,"Non-Leftist"
2005-05-02,0.44,2,"traditional","right",2,"F",78,2005,6,6,1,4.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-02,0.44,2,"traditional","right",3,"F",51,2005,2,1,1,1.33333333333333,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,0,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2005-05-08,0.44,2,"secular","center",2,"F",54,2005,1,1,1,1,6,1,1,6,3.5,5,6,1,3,3.25,4,3,1,2.66666666666667,0,1,0,1,0,0,0,1,0,0,-1.06333333333333,NA,0.47,NA,-1.06333333333333,"Non-Leftist"
2005-05-08,0.44,2,"traditional","center",1,"F",33,2005,3,1,1,1.66666666666667,1,1,1,6,2.25,4,4,3,6,2.75,3,3,1,2.33333333333333,0,1,0,1,0,0,0,0,1,0,-1.39666666666667,NA,0.47,NA,-1.39666666666667,"Non-Leftist"
2005-05-15,0.44,2,"religious","center",1,"F",23,2005,1,1,1,1,3,6,3,6,4.5,5,6,1,1,3.75,6,6,6,6,0,1,0,1,0,0,0,0,0,1,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2005-05-09,0.44,2,"traditional","center",2,"F",41,2005,1,3,4,2.66666666666667,4,3,3,4,3.5,1,2,1,1,5.75,2,3,3,2.66666666666667,0,1,0,1,0,0,0,0,1,0,-1.06333333333333,NA,0.47,NA,-1.06333333333333,"Non-Leftist"
2005-05-05,0.44,2,"secular","left",5,"F",29,2005,1,1,1,1,4,6,4,6,5,6,3,1,1,4.25,4,4,6,4.66666666666667,0,1,0,0,0,0,0,1,0,0,0.936666666666667,1.27,0.47,1.27,0.936666666666667,"Leftist"
2005-05-05,0.44,2,"traditional","center",1,"F",56,2005,3,2,1,2,4,4,2,5,3.75,5,5,5,5,2,2,2,3,2.33333333333333,0,1,0,1,0,0,0,0,1,0,-1.39666666666667,NA,0.47,NA,-1.39666666666667,"Non-Leftist"
2005-05-05,0.746,2,"religious","right",4,"F",55,2005,1,1,1,1,4,3,6,6,4.75,1,1,1,1,6,5,4,6,5,0,1,0,0,0,0,0,0,0,0,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2005-05-05,0.746,2,"religious","right",3,"F",19,2005,1,1,1,1,2,6,4,6,4.5,1,4,1,1,5.25,3,3,5,3.66666666666667,0,1,0,0,1,0,0,0,0,0,-0.0633333333333335,-0.73,0.47,-0.73,-0.0633333333333335,"Non-Leftist"
2005-05-05,0.746,2,"religious","right",3,"F",36,2005,4,1,5,3.33333333333333,6,6,6,6,6,4,1,1,1,5.25,6,6,6,6,0,1,0,0,1,0,0,0,0,0,2.27,-1.73,0.47,-1.73,2.27,"Non-Leftist"
2005-05-09,0.746,2,"religious","right",3,"F",44,2005,1,1,1,1,5,6,5,6,5.5,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,0,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-16,0.44,2,"secular","right",3,"F",19,2004,3,1,1,1.66666666666667,5,6,6,6,5.75,2,3,1,1,5.25,6,5,5,5.33333333333333,0,1,0,0,1,0,1,1,0,0,1.60333333333333,-0.73,0.47,-0.73,1.60333333333333,"Non-Leftist"
2004-05-16,1.32,2,"secular","center",2,"F",66,2004,5,1,1,2.33333333333333,6,6,6,6,6,1,5,1,1,5,6,6,6,6,0,1,0,1,0,0,1,1,0,0,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2004-05-16,1.32,2,"religious","right",2,"F",61,2004,4,1,3,2.66666666666667,4,6,6,6,5.5,1,1,1,1,6,5,5,6,5.33333333333333,0,1,0,1,0,0,1,0,0,1,1.60333333333333,-0.73,0.47,-0.73,1.60333333333333,"Non-Leftist"
2004-05-16,1.32,2,"traditional","right",4,"F",50,2004,1,1,1,1,3,5,4,6,4.5,3,5,4,4,3,3,3,3,3,0,1,0,0,0,0,1,0,1,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2004-05-16,1.32,2,"secular","right",1,"F",35,2004,1,1,5,2.33333333333333,6,6,3,6,5.25,1,6,1,1,4.75,6,6,6,6,0,1,0,1,0,0,1,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-16,0.44,2,"traditional","right",1,"F",53,2004,1,1,1,1,5,6,4,6,5.25,1,1,1,1,6,4,5,5,4.66666666666667,0,1,0,1,0,0,1,0,1,0,0.936666666666667,-0.73,0.47,-0.73,0.936666666666667,"Non-Leftist"
2004-05-16,1.32,2,"secular","left",4,"F",33,2004,1,1,1,1,1,3,2,2,2,5,5,3,3,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,-2.73,1.27,0.47,1.27,-2.73,"Leftist"
2004-05-16,1.32,2,"traditional","center",3,"F",32,2004,1,1,3,1.66666666666667,1,1,1,1,1,NA,3,1,3,4.66666666666667,1,1,2,1.33333333333333,0,1,0,0,1,0,1,0,1,0,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2004-05-16,1.32,2,"secular","center",4,"F",29,2004,1,1,1,1,4,5,2,6,4.25,5,6,1,4,3,4,2,2,2.66666666666667,0,1,0,0,0,0,1,1,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2004-05-16,1.32,2,"traditional","right",5,"F",48,2004,1,4,2,2.33333333333333,1,4,1,6,3,6,6,2,5,2.25,2,1,4,2.33333333333333,0,1,0,0,0,0,1,0,1,0,-1.39666666666667,-0.73,0.47,-0.73,-1.39666666666667,"Non-Leftist"
2004-05-16,1.32,2,"traditional","center",2,"F",69,2004,1,1,1,1,4,6,6,6,5.5,6,6,1,6,2.25,4,1,1,2,0,1,0,1,0,0,1,0,1,0,-1.73,NA,0.47,NA,-1.73,"Non-Leftist"
2004-05-16,1.32,2,"traditional","right",2,"F",52,2004,2,4,6,4,6,6,6,6,6,1,1,1,1,6,1,2,6,3,0,1,0,1,0,0,1,0,1,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2004-05-16,1.32,2,"secular","right",4,"F",52,2004,1,1,1,1,1,1,NA,6,2.66666666666667,6,6,NA,3,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,-2.73,-0.73,0.47,-0.73,-2.73,"Non-Leftist"
2004-05-13,0.44,2,"secular","center",4,"F",36,2004,3,1,1,1.66666666666667,3,6,3,5,4.25,2,3,1,2,5,5,3,3,3.66666666666667,0,1,0,0,0,0,1,1,0,0,-0.0633333333333335,NA,0.47,NA,-0.0633333333333335,"Non-Leftist"
2004-05-13,0.746,2,"religious","right",2,"F",55,2004,1,1,NA,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-13,1.32,2,"secular","left",NA,"F",69,2004,1,1,1,1,3,1,3,6,3.25,3,3,1,4,4.25,3,2,3,2.66666666666667,0,1,0,NA,NA,0,1,1,0,0,-1.06333333333333,1.27,0.47,1.27,-1.06333333333333,"Leftist"
2004-05-13,1.32,2,"secular","left",1,"F",57,2004,2,1,1,1.33333333333333,1,1,1,6,2.25,6,6,6,6,1,3,3,5,3.66666666666667,0,1,0,1,0,0,1,1,0,0,-0.0633333333333335,1.27,0.47,1.27,-0.0633333333333335,"Leftist"
2004-05-13,1.32,2,"secular","center",3,"F",44,2004,1,1,1,1,4,6,2,6,4.5,4,1,1,1,5.25,4,4,6,4.66666666666667,0,1,0,0,1,0,1,1,0,0,0.936666666666667,0.27,0.47,0.27,0.936666666666667,"Non-Leftist"
2004-05-13,1.32,2,"secular","right",4,"F",52,2004,1,2,1,1.33333333333333,2,3,3,4,3,3,4,3,3,3.75,4,3,4,3.66666666666667,0,1,0,0,0,0,1,1,0,0,-0.0633333333333335,-0.73,0.47,-0.73,-0.0633333333333335,"Non-Leftist"
2004-05-13,1.32,2,"traditional","right",2,"F",59,2004,1,1,1,1,1,6,4,6,4.25,1,1,1,1,6,1,1,1,1,0,1,0,1,0,0,1,0,1,0,-2.73,-0.73,0.47,-0.73,-2.73,"Non-Leftist"
2004-05-16,1.32,2,"traditional","right",3,"F",46,2004,2,1,1,1.33333333333333,3,3,6,6,4.5,4,3,6,6,2.25,4,4,3,3.66666666666667,0,1,0,0,1,0,1,0,1,0,-0.0633333333333335,-0.73,0.47,-0.73,-0.0633333333333335,"Non-Leftist"
2004-05-13,1.32,2,"secular","left",NA,"F",76,2004,1,1,1,1,3,4,2,6,3.75,6,6,2,2,3,4,1,5,3.33333333333333,0,1,0,NA,NA,0,1,1,0,0,-0.396666666666667,1.27,0.47,1.27,-0.396666666666667,"Leftist"
2004-05-13,1.32,2,"traditional","right",4,"F",33,2004,1,1,1,1,6,6,6,6,6,1,1,1,1,6,3,4,1,2.66666666666667,0,1,0,0,0,0,1,0,1,0,-1.06333333333333,-0.73,0.47,-0.73,-1.06333333333333,"Non-Leftist"
2004-05-16,1.32,2,"secular","left",4,"F",21,2004,1,1,1,1,1,3,1,6,2.75,6,6,2,4,2.5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,-2.73,1.27,0.47,1.27,-2.73,"Leftist"
2004-05-13,1.32,2,"secular","right",5,"F",72,2004,2,2,1,1.66666666666667,4,3,3,6,4,4,4,1,4,3.75,3,3,3,3,0,1,0,0,0,0,1,1,0,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2004-05-13,1.32,2,"secular","left",4,"F",22,2004,1,1,1,1,3,4,4,5,4,5,4,2,3,3.5,2,2,4,2.66666666666667,0,1,0,0,0,0,1,1,0,0,-1.06333333333333,1.27,0.47,1.27,-1.06333333333333,"Leftist"
2004-05-13,1.32,2,"secular","right",2,"F",40,2004,3,1,1,1.66666666666667,6,6,6,6,6,1,3,1,2,5.25,6,6,6,6,0,1,0,1,0,0,1,1,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-16,1.32,2,"religious","center",4,"F",75,2004,1,1,2,1.33333333333333,5,6,2,5,4.5,2,2,1,1,5.5,3,4,6,4.33333333333333,0,1,0,0,0,0,1,0,0,1,0.603333333333333,0.27,0.47,0.27,0.603333333333333,"Non-Leftist"
2004-05-16,0.44,2,"secular","left",1,"F",67,2004,1,1,1,1,4,4,3,4,3.75,1,1,1,1,6,4,3,3,3.33333333333333,0,1,0,1,0,0,1,1,0,0,-0.396666666666667,1.27,0.47,1.27,-0.396666666666667,"Leftist"
2004-05-16,1.32,2,"traditional","center",1,"F",49,2004,1,1,1,1,1,6,1,6,3.5,6,6,3,6,1.75,3,3,1,2.33333333333333,0,1,0,1,0,0,1,0,1,0,-1.39666666666667,NA,0.47,NA,-1.39666666666667,"Non-Leftist"
2004-05-16,1.32,2,"traditional","right",1,"F",50,2004,6,1,1,2.66666666666667,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,1,0,2.27,-1.73,0.47,-1.73,2.27,"Non-Leftist"
2004-05-13,0.44,2,"traditional","right",2,"F",55,2004,1,1,3,1.66666666666667,3,5,2,6,4,3,4,1,2,4.5,4,5,5,4.66666666666667,0,1,0,1,0,0,1,0,1,0,0.936666666666667,-0.73,0.47,-0.73,0.936666666666667,"Non-Leftist"
2004-05-13,1.32,2,"secular","center",NA,"F",55,2004,1,1,1,1,6,6,6,6,6,1,3,1,3,5,2,2,2,2,0,1,0,NA,NA,0,1,1,0,0,-1.73,0.27,0.47,0.27,-1.73,"Non-Leftist"
2004-05-12,1.32,2,"secular","left",1,"F",65,2004,1,1,1,1,1,3,1,1,1.5,6,6,4,6,1.5,1,1,1,1,0,1,0,1,0,0,1,1,0,0,-2.73,1.27,0.47,1.27,-2.73,"Leftist"
2004-05-12,1.32,2,"secular","center",3,"F",28,2004,6,1,1,2.66666666666667,1,1,6,1,2.25,1,1,1,1,6,1,1,1,1,0,1,0,0,1,0,1,1,0,0,-2.73,0.27,0.47,0.27,-2.73,"Non-Leftist"
2004-05-12,1.32,2,"secular","center",3,"F",22,2004,2,1,1,1.33333333333333,3,4,2,3,3,2,4,2,4,4,4,3,4,3.66666666666667,0,1,0,0,1,0,1,1,0,0,-0.0633333333333335,0.27,0.47,0.27,-0.0633333333333335,"Non-Leftist"
2004-05-16,1.32,2,"secular","center",2,"F",27,2004,1,1,1,1,3,6,1,6,4,4,6,1,5,3,3,1,1,1.66666666666667,0,1,0,1,0,0,1,1,0,0,-2.06333333333333,NA,0.47,NA,-2.06333333333333,"Non-Leftist"
2004-05-11,1.32,2,"secular","center",4,"F",53,2004,1,1,1,1,1,4,1,2,2,4,6,1,4,3.25,1,1,3,1.66666666666667,0,1,0,0,0,0,1,1,0,0,-2.06333333333333,0.27,0.47,0.27,-2.06333333333333,"Non-Leftist"
2004-05-11,1.32,2,"traditional","center",4,"F",50,2004,1,1,1,1,3,6,2,6,4.25,1,1,1,1,6,6,6,6,6,0,1,0,0,0,0,1,0,1,0,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2004-05-11,0.746,2,"religious","center",1,"F",61,2004,4,1,1,2,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2004-05-13,1.32,2,"secular","center",5,"F",50,2004,1,1,1,1,6,6,1,6,4.75,6,6,1,6,2.25,1,1,6,2.66666666666667,0,1,0,0,0,0,1,1,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2004-05-18,1.32,2,"secular","left",3,"F",27,2004,1,1,1,1,1,1,1,5,2,6,6,3,6,1.75,1,2,2,1.66666666666667,0,1,0,0,1,0,1,1,0,0,-2.06333333333333,1.27,0.47,1.27,-2.06333333333333,"Leftist"
2004-05-12,1.32,2,"secular","center",3,"F",44,2004,1,1,1,1,1,6,1,5,3.25,6,6,4,5,1.75,4,3,2,3,0,1,0,0,1,0,1,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2004-05-17,1.32,2,"secular","center",2,"F",34,2004,1,1,1,1,3,5,2,6,4,4,3,1,2,4.5,6,6,6,6,0,1,0,1,0,0,1,1,0,0,2.27,0.27,0.47,0.27,2.27,"Non-Leftist"
2004-05-12,1.32,2,"secular","right",5,"F",51,2004,1,1,1,1,6,6,5,6,5.75,1,1,1,1,6,5,5,5,5,0,1,0,0,0,0,1,1,0,0,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2004-05-11,1.32,2,"traditional","center",3,"F",51,2004,6,1,2,3,3,2,3,6,3.5,1,6,6,5,2.5,2,2,2,2,0,1,0,0,1,0,1,0,1,0,-1.73,NA,0.47,NA,-1.73,"Non-Leftist"
2004-05-12,1.32,2,"religious","center",NA,"F",82,2004,1,1,1,1,6,6,6,6,6,1,1,1,1,6,2,2,4,2.66666666666667,0,1,0,NA,NA,0,1,0,0,1,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2004-05-12,1.32,2,"traditional","right",3,"F",34,2004,1,1,1,1,1,6,1,6,3.5,4,6,1,4,3.25,3,3,3,3,0,1,0,0,1,0,1,0,1,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2004-05-11,1.32,2,"religious","right",4,"F",37,2004,1,1,1,1,6,6,3,6,5.25,1,1,1,1,6,3,6,6,5,0,1,0,0,0,0,1,0,0,1,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2004-05-11,1.32,2,"traditional","right",3,"F",53,2004,1,1,1,1,6,6,6,6,6,1,3,1,1,5.5,1,1,1,1,0,1,0,0,1,0,1,0,1,0,-2.73,-0.73,0.47,-0.73,-2.73,"Non-Leftist"
2004-05-11,1.32,2,"secular","center",NA,"F",49,2004,1,1,1,1,2,5,1,5,3.25,5,5,1,2,3.75,4,4,5,4.33333333333333,0,1,0,NA,NA,0,1,1,0,0,0.603333333333333,0.27,0.47,0.27,0.603333333333333,"Non-Leftist"
2004-05-11,1.32,2,"religious","right",2,"F",26,2004,1,1,1,1,6,6,5,6,5.75,1,1,1,1,6,6,6,5,5.66666666666667,0,1,0,1,0,0,1,0,0,1,1.93666666666667,-1.73,0.47,-1.73,1.93666666666667,"Non-Leftist"
2004-05-12,1.32,2,"religious","right",4,"F",24,2004,2,2,3,2.33333333333333,6,6,6,6,6,2,1,1,2,5.5,6,6,6,6,0,1,0,0,0,0,1,0,0,1,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-11,1.32,2,"secular","right",1,"F",67,2004,1,1,1,1,4,6,6,6,5.5,4,6,1,1,4,5,4,1,3.33333333333333,0,1,0,1,0,0,1,1,0,0,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2004-05-12,1.32,2,"secular","left",3,"F",43,2004,1,1,1,1,1,2,1,3,1.75,6,6,6,6,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,-2.73,1.27,0.47,1.27,-2.73,"Leftist"
2004-05-11,1.32,2,"secular","center",NA,"F",64,2004,1,1,1,1,6,6,3,NA,5,3,1,1,1,5.5,1,2,6,3,0,1,0,NA,NA,0,1,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2004-05-13,1.32,2,"secular","center",4,"F",46,2004,1,1,1,1,3,3,2,6,3.5,4,4,1,1,4.5,3,2,1,2,0,1,0,0,0,0,1,1,0,0,-1.73,0.27,0.47,0.27,-1.73,"Non-Leftist"
2004-05-11,1.32,2,"traditional","right",5,"F",44,2004,1,1,1,1,4,6,3,6,4.75,1,1,1,1,6,4,3,3,3.33333333333333,0,1,0,0,0,0,1,0,1,0,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2004-05-16,1.32,2,"religious","center",1,"F",65,2004,1,1,1,1,6,4,6,6,5.5,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,1,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2004-05-11,0.44,2,"traditional","right",1,"F",49,2004,1,1,1,1,3,1,4,6,3.5,2,2,1,3,5,3,4,3,3.33333333333333,0,1,0,1,0,0,1,0,1,0,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2004-05-11,1.32,2,"traditional","right",3,"F",34,2004,1,1,1,1,6,6,2,6,5,6,6,1,4,2.75,5,5,4,4.66666666666667,0,1,0,0,1,0,1,0,1,0,0.936666666666667,-0.73,0.47,-0.73,0.936666666666667,"Non-Leftist"
2004-05-11,1.32,2,"religious","right",NA,"F",22,2004,1,1,1,1,6,6,6,6,6,4,4,1,4,3.75,6,6,6,6,0,1,0,NA,NA,0,1,0,0,1,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-19,0.746,2,"religious","right",2,"F",21,2004,6,4,4,4.66666666666667,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-19,0.44,2,"traditional","left",2,"F",43,2004,1,1,1,1,1,2,1,6,2.5,6,6,1,6,2.25,5,1,1,2.33333333333333,0,1,0,1,0,0,1,0,1,0,-1.39666666666667,1.27,0.47,1.27,-1.39666666666667,"Leftist"
2004-05-19,0.746,2,"religious","right",1,"F",40,2004,1,3,1,1.66666666666667,6,6,6,6,6,1,1,1,1,6,6,5,6,5.66666666666667,0,1,0,1,0,0,1,0,0,0,1.93666666666667,-1.73,0.47,-1.73,1.93666666666667,"Non-Leftist"
2004-05-18,0.44,2,"religious","right",4,"F",57,2004,5,2,4,3.66666666666667,6,6,6,6,6,6,1,1,5,3.75,5,6,6,5.66666666666667,0,1,0,0,0,0,1,0,0,1,1.93666666666667,-0.73,0.47,-0.73,1.93666666666667,"Non-Leftist"
2004-05-19,1.32,2,"traditional","right",1,"F",47,2004,4,1,1,2,6,6,6,6,6,2,1,1,1,5.75,5,4,6,5,0,1,0,1,0,0,1,0,1,0,1.27,-0.73,0.47,-0.73,1.27,"Non-Leftist"
2004-05-17,0.746,2,"religious","center",1,"F",30,2004,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,4,6,5.33333333333333,0,1,0,1,0,0,1,0,0,0,1.60333333333333,NA,0.47,NA,1.60333333333333,"Non-Leftist"
2004-05-16,0.746,2,"religious","right",1,"F",30,2004,1,1,1,1,6,6,3,6,5.25,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-19,0.746,2,"religious","center",1,"F",52,2004,1,1,1,1,3,6,6,6,5.25,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2004-05-19,0.746,2,"religious","center",NA,"F",36,2004,1,1,1,1,4,4,1,6,3.75,1,1,1,1,6,6,6,6,6,0,1,0,NA,NA,0,1,0,0,0,2.27,NA,0.47,NA,2.27,"Non-Leftist"
2004-05-12,0.746,2,"religious","center",1,"F",38,2004,1,1,1,1,4,6,2,6,4.5,2,2,1,1,5.5,4,4,1,3,0,1,0,1,0,0,1,0,0,0,-0.73,NA,0.47,NA,-0.73,"Non-Leftist"
2004-05-12,0.746,2,"religious","center",NA,"F",76,2004,NA,1,2,1.5,6,6,6,6,6,1,1,1,1,6,6,4,5,5,0,1,0,NA,NA,0,1,0,0,0,1.27,NA,0.47,NA,1.27,"Non-Leftist"
2004-05-11,0.746,2,"religious","right",1,"F",19,2004,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,1,0,0,1,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-11,0.746,2,"religious","right",3,"F",66,2004,1,1,1,1,6,6,5,6,5.75,1,1,1,1,6,4,3,6,4.33333333333333,0,1,0,0,1,0,1,0,0,0,0.603333333333333,-0.73,0.47,-0.73,0.603333333333333,"Non-Leftist"
2004-05-11,1.32,2,"religious","right",3,"F",43,2004,1,4,4,3,2,3,3,1,2.25,3,5,1,4,3.75,3,3,4,3.33333333333333,0,1,0,0,1,0,1,0,0,1,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2004-05-18,0.42,2,"religious","right",5,"F",31,2004,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,0,0,1,0,0,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-17,0.42,2,"religious","right",4,"F",25,2004,1,1,1,1,6,6,6,6,6,1,1,1,1,6,6,6,6,6,0,1,0,0,0,0,1,0,0,1,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-16,0.42,2,"secular","left",NA,"F",30,2004,1,1,1,1,1,3,1,3,2,6,6,6,6,1,3,1,1,1.66666666666667,0,1,0,NA,NA,0,1,1,0,0,-2.06333333333333,1.27,0.47,1.27,-2.06333333333333,"Leftist"
2004-05-16,0.42,2,"traditional","right",3,"F",37,2004,1,1,1,1,3,6,6,6,5.25,1,1,1,1,6,6,6,6,6,0,1,0,0,1,0,1,0,1,0,2.27,-0.73,0.47,-0.73,2.27,"Non-Leftist"
2004-05-13,0.42,2,"secular","right",4,"F",49,2004,1,1,1,1,1,4,2,5,3,6,6,3,6,1.75,3,3,3,3,0,1,0,0,0,0,1,1,0,0,-0.73,-0.73,0.47,-0.73,-0.73,"Non-Leftist"
2004-05-16,0.42,2,"traditional","center",2,"F",19,2004,1,1,1,1,NA,6,4,6,5.33333333333333,1,3,1,1,5.5,NA,NA,4,4,0,1,0,1,0,0,1,0,1,0,0.27,0.27,0.47,0.27,0.27,"Non-Leftist"
2004-05-13,0.42,2,"religious","right",3,"F",49,2004,1,1,6,2.66666666666667,6,6,6,4,5.5,1,4,5,1,4.25,6,6,5,5.66666666666667,0,1,0,0,1,0,1,0,0,0,1.93666666666667,-1.73,0.47,-1.73,1.93666666666667,"Non-Leftist"
2004-05-13,0.42,2,"secular","right",4,"F",55,2004,1,1,1,1,4,6,4,6,5,4,5,1,1,4.25,4,4,4,4,0,1,0,0,0,0,1,1,0,0,0.27,-0.73,0.47,-0.73,0.27,"Non-Leftist"
2004-05-16,0.42,2,"secular","right",1,"F",34,2004,1,2,1,1.33333333333333,2,4,4,6,4,4,5,2,6,2.75,4,2,4,3.33333333333333,0,1,0,1,0,0,1,1,0,0,-0.396666666666667,-0.73,0.47,-0.73,-0.396666666666667,"Non-Leftist"
2004-05-13,0.42,2,"secular","center",2,"F",46,2004,1,1,1,1,2,5,1,5,3.25,4,5,1,5,3.25,3,2,3,2.66666666666667,0,1,0,1,0,0,1,1,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2004-05-12,0.42,2,"religious","right",2,"F",20,2004,5,1,1,2.33333333333333,5,6,6,6,5.75,1,2,1,2,5.5,2,2,2,2,0,1,0,1,0,0,1,0,0,1,-1.73,-0.73,0.47,-0.73,-1.73,"Non-Leftist"
2004-05-18,1.32,2,"traditional","center",5,"F",23,2004,1,6,1,2.66666666666667,1,1,1,1,1,1,6,1,1,4.75,4,1,NA,2.5,0,1,0,0,0,0,1,0,1,0,-1.23,0.27,0.47,0.27,-1.23,"Non-Leftist"
2004-05-18,1.32,2,"traditional","center",3,"F",30,2004,1,6,1,2.66666666666667,6,NA,6,6,6,1,1,1,1,6,6,3,3,4,0,1,0,0,1,0,1,0,1,0,0.27,NA,0.47,NA,0.27,"Non-Leftist"
2004-05-19,1.32,2,"secular","center",5,"F",20,2004,1,5,2,2.66666666666667,4,3,3,6,4,1,1,2,1,5.75,3,3,3,3,0,1,0,0,0,0,1,1,0,0,-0.73,0.27,0.47,0.27,-0.73,"Non-Leftist"
2004-05-18,1.32,2,"secular","center",4,"F",28,2004,1,2,3,2,4,2,1,4,2.75,4,5,1,4,3.5,1,1,2,1.33333333333333,0,1,0,0,0,0,1,1,0,0,-2.39666666666667,0.27,0.47,0.27,-2.39666666666667,"Non-Leftist"
2004-05-18,1.32,2,"secular","center",5,"F",49,2004,6,6,6,6,2,2,2,3,2.25,2,2,1,1,5.5,2,3,3,2.66666666666667,0,1,0,0,0,0,1,1,0,0,-1.06333333333333,0.27,0.47,0.27,-1.06333333333333,"Non-Leftist"
2004-05-18,1.32,2,"religious","center",NA,"F",34,2004,1,6,3,3.33333333333333,1,6,6,6,4.75,3,1,3,1,5,6,6,6,6,0,1,0,NA,NA,0,1,NA,NA,NA,2.27,NA,0.47,NA,2.27,"Non-Leftist"
